,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
gas,0.0,0.0,0.0,0.004251961624089265,0.008306355972646638,0.001841015289011764,0.0,0.0028352760799811288,0.0018426735901102872,0.0,0.0,0.0,0.0,0.0,0.0020464846062409423,0.0033097399570429296,0.0
gash,0.0032111778750093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaslight,0.0,0.0,0.0,0.00750690230064871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasp,0.0015947160686524454,0.0023668278194972025,0.0,0.0037280331986011828,0.0,0.0032283292857979563,0.0031689331349796655,0.0024859122183713213,0.0,0.0,0.0,0.0,0.0,0.003131011067882298,0.0053829478440741915,0.0029019124652226295,0.0
gaspard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06506535964282792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005419649102121027,0.0,0.0
gat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
gate,0.0012567754030351572,0.0,0.0,0.0029380154359763765,0.0114790321371151,0.005088410305813728,0.004994791607349778,0.003918231453946099,0.005092993709574811,0.01983342634114669,0.006240527167277227,0.0,0.013646749315710917,0.00296101188726624,0.0042422325699459544,0.004573920436049435,0.0
gatepost,0.0,0.0,0.0,0.0,0.014664996600110223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gateway,0.0,0.0,0.0,0.0,0.0,0.0,0.004997682629918759,0.0,0.0,0.006614968691991494,0.0,0.0,0.0,0.0,0.0,0.002288283927625523,0.0
gather,0.0023749628670042093,0.007049691533676362,0.0,0.0,0.0,0.005408835853488398,0.00707909577592291,0.020362070270221026,0.009624369567477786,0.012493256146359313,0.008844671205981449,0.007773243836646523,0.01031545423370189,0.0041966288869308725,0.010688883951193025,0.0010804328249517418,0.0038090651816080454
gatherin,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gathering,0.0,0.0,0.0,0.012755884872267793,0.0,0.000920507644505882,0.0,0.0,0.0018426735901102872,0.004783896336061486,0.0,0.0,0.0,0.0007142071004211821,0.004092969212481885,0.0016548699785214648,0.0
gaudy,0.0022908882756713426,0.0,0.0,0.0,0.0,0.0011594135558392017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008995703608191352,0.001288811672805634,0.0,0.0
gauge,0.0,0.0,0.0,0.0,0.0,0.003250340226570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaunt,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.007840998710966416,0.005095941572251683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gauntlet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
gauze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023518866733149785,0.0,0.001975150495327716,0.0014148960019137401,0.0,0.0
gauzy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
gay,0.006283877015175787,0.0,0.006063923855062559,0.005876030871952753,0.0,0.0031802564411335804,0.0,0.0,0.006366242136968514,0.009916713170573344,0.00936079075091584,0.011752630856335914,0.002729349863142183,0.005428521793321439,0.007070387616576591,0.0011434801090123587,0.008062676676441949
gayest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.002551174469070008,0.0
gayetie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972563243822058,0.0,0.0,0.0,0.0,0.0,0.0
gayety,0.0,0.0,0.0,0.0058794319623689875,0.0,0.0,0.0,0.0,0.0025479707861258416,0.0,0.0,0.0,0.0,0.0,0.0014148960019137401,0.0,0.0
gayly,0.0,0.0,0.0,0.0,0.01148567628637843,0.006364194394477974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014148960019137401,0.0,0.0
gaze,0.0026624135930191817,0.001975735581660667,0.0,0.003112016759061628,0.0,0.012800696225955322,0.0026453018251293248,0.0062254277843048975,0.009440587946492149,0.0,0.0,0.016183270810003713,0.00289099315525493,0.008363667078684316,0.005242387477101583,0.0024224033810887648,0.0
gazette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008446041047921503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geese,0.0021077710328401265,0.0,0.0,0.0,0.0,0.0010667383189448168,0.0,0.0,0.0,0.005543860027665298,0.0,0.0,0.0,0.0,0.011857932748509393,0.0038355210399319004,0.0
geewhilikin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
gem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009008719001312879,0.0,0.0,0.0,0.0,0.0
genealogy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008446041047921503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
general,0.019486869181657512,0.011123770412483667,0.0,0.010512750876867667,0.0,0.006827719816743654,0.0,0.0,0.0,0.027598506598141875,0.0,0.0014017679964910027,0.019532215396609195,0.014715328251240016,0.0033732168413543808,0.0027277191652342898,0.0
generalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
generally,0.008469592954927371,0.006285152767814898,0.0,0.013199810020638608,0.0,0.0028576283382204153,0.01402526249147048,0.006601383476707884,0.0,0.01113836301520587,0.0035046519849766603,0.0,0.006131162422119841,0.0016628909561777917,0.00158827915211534,0.0,0.0
generation,0.0017005363976897855,0.005047766098601882,0.0,0.0,0.0,0.0008606377589940383,0.0,0.0,0.0034456519261201707,0.02683650818003461,0.0,0.006360969984468166,0.0,0.002671020070426753,0.0,0.001547237112306377,0.0
generosity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032532679821413958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generous,0.003993620389528773,0.001975735581660667,0.006423054294252527,0.0,0.0,0.0033686042699882426,0.0,0.0,0.0026973108418548997,0.007002681062355852,0.003305058389438338,0.007469201912309405,0.00289099315525493,0.0026136459620888486,0.005991299973830381,0.0048448067621775295,0.0
generously,0.0,0.007465385842914331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005461859262326422,0.000987575247663858,0.0,0.0,0.0
generousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030029063337709597,0.0,0.0,0.0,0.0,0.0
genial,0.0,0.0,0.0,0.0049274228434393755,0.0,0.0,0.0,0.003285684434404708,0.0,0.011087720055330597,0.0,0.0,0.0,0.0,0.0023715865497018784,0.0038355210399319004,0.0
genie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006973742382700688,0.0,0.0,0.0,0.0
genii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029216978767295813,0.0
genius,0.0019529476100540548,0.0,0.0,0.0,0.0,0.0009883825226164288,0.0,0.0,0.0,0.0,0.0,0.0,0.004241232983516449,0.0015337402569074318,0.001098692460450928,0.001776894058116417,0.0
gent,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genteel,0.005858842830162163,0.0,0.0,0.013696457322768297,0.0,0.0009883825226164288,0.0,0.0,0.0,0.005136643412787789,0.00484868759659777,0.0,0.004241232983516449,0.0,0.0,0.0,0.0
gentility,0.009633533625028093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gentle,0.010687332901518942,0.003524845766838181,0.011459162829996698,0.0,0.0,0.00721178113798453,0.0023596985919743033,0.020362070270221026,0.01082741576341251,0.0031233140365898283,0.008844671205981449,0.006662780431411305,0.0025788635584254723,0.0023314604927393737,0.0020041657408486923,0.003241298474855225,0.0
gentlefolk,0.0,0.0,0.0,0.0,0.0,0.0048755103398559225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gentleman,0.021235441094545594,0.0015758489467136143,0.0,0.08191088749710723,0.009697926542061888,0.042451481024321246,0.0021098957439263273,0.0016551360934126374,0.00215137819481063,0.061438810165631505,0.005272236659771733,0.0009929073231897054,0.0415054697081675,0.057953186365551586,0.008960001885668072,0.024151396143529198,0.010217487660093874
gentlemanliness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
gentlemanly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007565660369439203,0.0,0.0,0.0
gentlemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02060088771169255
gentleness,0.0022908882756713426,0.003400064882271289,0.0,0.0,0.0,0.004637654223356807,0.0,0.0,0.0023209158034831552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gentler,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.005571843675532698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gentlest,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gentlewoman,0.0032111778750093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gently,0.0023749628670042093,0.0017624228834190905,0.0,0.01110409631868628,0.005423060279696152,0.004807854091989687,0.0047193971839486065,0.024064264864806666,0.008421323371543063,0.0031233140365898283,0.005896447470654299,0.007773243836646523,0.005157727116850945,0.0,0.01135693919814259,0.004321731299806967,0.0
gentry,0.0022908882756713426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024101980227384127,0.0,0.0,0.0,0.0017991407216382705,0.0,0.0,0.007348445642706832
genuine,0.0,0.0,0.0,0.0,0.0,0.0019767650452328575,0.0,0.0,0.001978545623409257,0.020546573651151156,0.0,0.0,0.004241232983516449,0.009969311669898307,0.001098692460450928,0.0,0.0
genuinely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008826603764345738,0.0,0.0,0.0
geography,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005005722630985288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
george,0.0018188334609715695,0.04049183788024618,0.0,0.0,0.0,0.001841015289011764,0.0,0.014176380399905644,0.0,0.0,0.0,0.0,0.003949976141952156,0.0007142071004211821,0.004092969212481885,0.0,0.0
georgina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972563243822058,0.0,0.0,0.0,0.0,0.0,0.0
geranium,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
germ,0.0028039432398590234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.0,0.0
german,0.0,0.0028985038931741646,0.0,0.0,0.0,0.0019767650452328575,0.0,0.0,0.0,0.0,0.00484868759659777,0.0,0.012723698950549346,0.006901831156083442,0.002197384920901856,0.0,0.0
germans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001101033279877949,0.001577446973644208,0.0,0.0
germany,0.0,0.0,0.0,0.0,0.0,0.0021334766378896335,0.0,0.0,0.0021353983745929636,0.0,0.0052330759979358175,0.0,0.0,0.0008276651326352732,0.0035573798245528174,0.0,0.0
gertrude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005005722630985288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gesticulation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014749864767190611,0.0,0.0,0.0,0.001101033279877949,0.0,0.0,0.0
gesture,0.0,0.0,0.0,0.0053555035368809045,0.0,0.00695648133503521,0.0,0.0,0.0,0.0,0.0,0.0042846103085803335,0.0,0.006296992525733947,0.0,0.0,0.0
get,0.03397670575127295,0.044123770507981205,0.015369106227931393,0.022339332953756518,0.024244816355154717,0.03761523635066439,0.018989061695336946,0.049654082802379124,0.01075689097405315,0.008378019568040662,0.052722366597717334,0.005957443939138232,0.036893750851704446,0.04252679862795872,0.038229341378850444,0.024151396143529198,0.0
gets,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gettin,0.0,0.0,0.0,0.0,0.0,0.003818516636686784,0.0,0.0,0.0,0.0,0.006244139230862901,0.0,0.0,0.0,0.00424468800574122,0.0,0.0
getting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005461859262326422,0.002962725742991574,0.0014148960019137401,0.0,0.0
ghastly,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.006089347451808452,0.0,0.0,0.0,0.0
ghost,0.0,0.002523883049300941,0.0,0.0,0.0,0.06799038296052903,0.0,0.0,0.0,0.013418254090017305,0.0,0.0,0.022158416403251707,0.0006677550176066883,0.0038267621911525517,0.15008199989371857,0.016364350127296166
ghostly,0.0,0.0,0.0,0.0,0.0,0.008909872152269164,0.0,0.0,0.0,0.0,0.0,0.0,0.005461859262326422,0.0,0.0,0.01601798749337866,0.0
ghoule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006973742382700688,0.0,0.0,0.0,0.0
giant,0.0014115988258212287,0.0,0.0,0.0,0.0,0.0014288141691102076,0.0,0.002200461158902628,0.0028602023571548184,0.0037127876717352897,0.0070093039699533205,0.001320044924260029,0.012262324844239681,0.0005542969853925973,0.00079413957605767,0.0025686931417237837,0.0
giantess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972563243822058,0.0,0.0,0.0,0.0,0.0,0.0
giants,0.0028039432398590234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013110421225859953,0.0,0.0,0.0,0.0,0.0
gibe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
giddiness,0.0032111778750093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
giddy,0.0021077710328401265,0.0,0.0,0.0,0.0,0.004266953275779267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00496599079581164,0.0011857932748509392,0.0019177605199659502,0.0
gif,0.0,0.009531859968462505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gift,0.0,0.04609112029730925,0.047676613029681764,0.0,0.025786291245330075,0.01500254877565718,0.0028050524982940962,0.006601383476707884,0.08580607071464455,0.0037127876717352897,0.0,0.018480628939640406,0.0,0.0033257819123555833,0.02144176855355709,0.0,0.0
gifts,0.0,0.0,0.0,0.0,0.012805213438796101,0.0,0.0,0.0,0.008522086711825553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gig,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.004997682629918759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002288283927625523,0.0
gigantic,0.0018188334609715695,0.0,0.0,0.0,0.0,0.000920507644505882,0.0,0.0,0.0,0.004783896336061486,0.0,0.003401734025717995,0.0,0.0014284142008423643,0.0010232423031204712,0.0016548699785214648,0.0
giggle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012050990113692064,0.017063132943640168,0.0,0.0,0.002698711082457406,0.002577623345611268,0.0,0.0
giggled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
giggler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
gilchrist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010300443855846275
gild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920499355483208,0.005095941572251683,0.0,0.0,0.0,0.0,0.0,0.0028297920038274802,0.0,0.0
gilded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005095941572251683,0.0,0.012488278461725802,0.0,0.0,0.000987575247663858,0.0,0.0,0.0
gill,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002551174469070008,0.0
gilman,0.0,0.0,0.0,0.0,0.0,0.003250340226570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gilt,0.0,0.0,0.0,0.0,0.0,0.0028381391066690585,0.0,0.0,0.0,0.0,0.006961500010894973,0.0,0.0,0.0,0.0,0.0,0.0
gimini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
giminy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032532679821413958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.002551174469070008,0.0
gingerbread,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
gingerly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
ginn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065065359642827916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gipsy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032532679821413958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gird,0.0,0.0,0.0,0.0,0.0,0.0021334766378896335,0.0,0.003285684434404708,0.0021353983745929636,0.0,0.0,0.0,0.004577464331434187,0.0,0.0,0.0038355210399319004,0.0
girdle,0.0,0.0037326929214571655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014111320039889871,0.010923718524652844,0.0,0.0,0.0,0.0
girl,0.047779742462727585,0.07564074944225349,0.015369106227931393,0.0024821481059729466,0.05333859598134038,0.04298884154361645,0.042197914878526546,0.03641299405507802,0.05378445487026575,0.03351207827216265,0.0553584849276032,0.01290779520146617,0.023058594282315277,0.02918505788193245,0.09019735231572526,0.01835506106908219,0.0
girlhood,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0025479707861258416,0.0,0.006244139230862901,0.0,0.0,0.0,0.0,0.0,0.0
girlish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028406955706085173,0.0073749323835953055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
girt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015017167892955863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
girth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.002551174469070008,0.0
gist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028406955706085173,0.0,0.0,0.0,0.0,0.001101033279877949,0.0,0.0,0.0
git,0.0,0.0,0.0,0.0,0.0,0.008909872152269164,0.0,0.0,0.0,0.0,0.06868553153949192,0.0,0.0,0.0,0.0028297920038274802,0.0,0.0
give,0.023100376385430426,0.02534098177095652,0.004846043262997744,0.025827377248530434,0.04586789650018399,0.034056537148489816,0.017962361597598606,0.023484693567361912,0.04375373698291484,0.05019190114077277,0.022442298768446185,0.028176685069831814,0.02181186280167685,0.04101623451785729,0.05028827956054333,0.01644881693764174,0.012886731734594798
giver,0.0,0.0037326929214571655,0.0,0.0,0.0,0.0,0.0,0.0,0.0025479707861258416,0.0,0.0,0.0,0.0,0.000987575247663858,0.0,0.0,0.0
givin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
giving,0.0,0.01564143992689527,0.0,0.0,0.0,0.0021334766378896335,0.0,0.003285684434404708,0.004270796749185927,0.0,0.0052330759979358175,0.0,0.0,0.0,0.0,0.0,0.0
glad,0.007432404383090958,0.012606791573708915,0.005123035409310464,0.0,0.024244816355154717,0.009135128828018497,0.010549478719631637,0.016551360934126375,0.0215137819481063,0.002792673189346887,0.023725064968972802,0.010921980555086757,0.011529297141157639,0.009589376161206377,0.01851733723038068,0.002898167537223504,0.02724663376025033
gladden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920499355483208,0.0025479707861258416,0.006614968691991494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015014531668854799,0.0,0.0,0.0,0.0,0.0
gladly,0.0014989899370505778,0.004449508164993466,0.007232605615790719,0.0,0.0,0.0007586355351937394,0.0,0.0,0.0015186377577245142,0.0,0.003721622575938347,0.008410607978946015,0.0,0.0017658393901488019,0.0008433042103385952,0.0027277191652342898,0.0
gladness,0.0,0.0,0.0,0.0,0.007766109963750191,0.0017212755179880767,0.0,0.0,0.005168477889180256,0.013418254090017305,0.0,0.003180484992234083,0.0,0.0006677550176066883,0.002870071643364414,0.001547237112306377,0.0
gladsome,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.0,0.012488278461725802,0.0,0.0,0.0,0.0,0.002288283927625523,0.0
glance,0.010687332901518942,0.008812114417095453,0.0,0.01110409631868628,0.005423060279696152,0.01442356227596906,0.0047193971839486065,0.011106583783756922,0.006015230979673616,0.01873988421953897,0.0,0.008883707241881741,0.01031545423370189,0.02471348122303736,0.009352773457293897,0.009723895424565676,0.0
glanced,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0014148960019137401,0.0,0.0
glancing,0.0028039432398590234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.0,0.0
glare,0.0018188334609715695,0.0,0.0,0.0,0.0,0.0027615229335176458,0.0,0.0,0.0,0.004783896336061486,0.0,0.005102601038576992,0.003949976141952156,0.0,0.0020464846062409423,0.004964609935564394,0.0
glaring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026220842451719906,0.0,0.001101033279877949,0.0,0.0,0.0
glass,0.011980861168586317,0.001975735581660667,0.0,0.012448067036246511,0.0,0.004042325123985891,0.0,0.0,0.0013486554209274498,0.003501340531177926,0.013220233557753352,0.0,0.00578198631050986,0.006795479501431007,0.01273151244438956,0.0036336050716331467,0.008540181454711868
glassful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
glaze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029216978767295813,0.0
glazing,0.0032111778750093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gleam,0.005324827186038363,0.0,0.0,0.003112016759061628,0.0,0.0060634876859788365,0.0026453018251293248,0.002075142594768299,0.0040459662627823495,0.003501340531177926,0.006610116778876676,0.0037346009561547025,0.0,0.010454583848355395,0.0014978249934575953,0.0012112016905443824,0.0
gleaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005244168490343981,0.0,0.0,0.0,0.002551174469070008,0.0
glean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030029063337709597,0.0,0.0,0.0,0.0,0.0
glee,0.0015947160686524454,0.004733655638994405,0.015388965741053142,0.0,0.0,0.0016141646428989782,0.0,0.0,0.0,0.004194422700916025,0.003959286968254234,0.0014912854938341862,0.0,0.0,0.0017943159480247304,0.0043528686978339445,0.0
gleeful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032532679821413958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gleefully,0.0,0.009384863956137161,0.0,0.0,0.0,0.0,0.0,0.0,0.0021353983745929636,0.0,0.0,0.0039421291694320204,0.0,0.0008276651326352732,0.0011857932748509392,0.0,0.0
glide,0.0019529476100540548,0.0,0.0,0.0,0.0,0.0019767650452328575,0.0,0.0,0.0,0.0,0.0,0.0018262827460895723,0.008482465967032898,0.0,0.001098692460450928,0.001776894058116417,0.0
glimmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035711354938734,0.0,0.006025495056846032,0.0,0.0,0.004975141609691973,0.0017991407216382705,0.0,0.0,0.0
glimpse,0.0029979798741011556,0.006674262247490199,0.0,0.0,0.0,0.002275906605581218,0.0,0.0,0.0,0.007885287599469108,0.003721622575938347,0.0014017679964910027,0.0032553692327681994,0.0035316787802976038,0.0016866084206771904,0.0027277191652342898,0.0
glint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030029063337709597,0.0,0.0,0.0,0.0,0.0
glisten,0.0,0.0,0.0,0.0,0.008306355972646638,0.0027615229335176458,0.0,0.0,0.0036853471802205744,0.004783896336061486,0.0,0.0,0.0,0.003571035502105911,0.0020464846062409423,0.0033097399570429296,0.0
glistening,0.0,0.0041615250481531404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.0,0.0
glitter,0.0,0.002095050922604966,0.0,0.0,0.0,0.0021432212536653113,0.0,0.002200461158902628,0.004290303535732227,0.02227672603041174,0.0035046519849766603,0.005280179697040116,0.00919674363317976,0.0005542969853925973,0.0039706978802883505,0.0012843465708618918,0.0
glittering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
gloat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006089347451808452,0.001101033279877949,0.0,0.0,0.0
